year,date,n_universe,corr_model,effn_model,corr_random,effn_random,corr_full,effn_full
2017,2017-09-27,484,0.15453887886115497,5.080992676669468,0.15151922500716686,5.236597857578019,0.15052331023055995,6.566918357042413
2017,2017-10-04,484,0.14092402147896482,5.438393808439541,0.15648652362144805,5.173424648814902,0.13850283627628068,7.128458212580142
2017,2017-10-11,484,0.12946504750885124,5.780620978173069,0.1327490432353965,5.8349793920335316,0.13187556227379255,7.481154533729368
2017,2017-10-18,484,0.1153297251040726,6.267107682284855,0.13623836248221183,6.011892102643517,0.12765424724369553,7.724595640408541
2017,2017-10-25,484,0.11642082389524894,6.226658487234496,0.13816261626917825,5.6373018726731265,0.13558179225203984,7.2797274435705175
2017,2017-11-01,484,0.11413936570894584,6.311840357543443,0.14020946678230803,5.707842964896907,0.137768021510981,7.165916419988359
2017,2017-11-08,484,0.09132962799488716,7.311911321843742,0.11951899284189102,6.246736440201818,0.10849093770306195,9.063479822521076
2017,2017-11-15,484,0.09847366928574508,6.966214550823873,0.08587708789719734,8.135121759977533,0.07140742952720666,13.637725694621482
2017,2017-11-22,484,0.09023145769548367,7.368117069909944,0.07776646483288278,8.209372957368197,0.07412210903237684,13.151824152203273
2017,2017-11-30,484,0.13874026410680426,5.500451697324116,0.0803144911719615,8.143200432942688,0.07436043525036172,13.110814201556641
2017,2017-12-07,484,0.2139776391016461,3.948218995015575,0.07046207875745328,8.854133829242057,0.07729149658788545,12.626594374789201
2017,2017-12-14,484,0.19740214051529692,4.209958485637557,0.06846560615520449,8.900410185347734,0.07249830828755881,13.43821698697165
2017,2017-12-21,484,0.13619929036393036,5.574467685217524,0.10299439123134715,6.888402269500901,0.08577488792759462,11.4072193579292
2017,2017-12-29,484,0.10977973294354214,6.481270095610129,0.08921808336112283,7.667090719391173,0.08800926629048894,11.12426930895178
2018,2018-01-02,488,0.13915925720441813,5.488435214466127,0.09048380864937274,7.480816910629628,0.09180799228660373,10.67588590819828
2018,2018-01-09,488,0.1516777051012305,5.152147558291965,0.09132949691657224,7.465354425542432,0.09152718942482867,10.707920539684926
2018,2018-01-17,488,0.17947435458007166,4.535134293854337,0.10463126484904053,6.829145566861184,0.10245487768422512,9.588269221228801
2018,2018-01-24,488,0.1582051405635625,4.992638765150177,0.11074534981457215,6.566637381731087,0.11057730453340446,8.896805699648326
2018,2018-01-31,488,0.14671203126419072,5.280488187357663,0.13623744259376552,5.710776679836238,0.1327080723470117,7.4357563715786466
2018,2018-02-07,489,0.25462925145736276,3.425856714508053,0.2677078373649492,3.306456120634832,0.2687571931415973,3.7002422339253087
2018,2018-02-14,489,0.24222389145124323,3.569991689570243,0.3246642872963759,2.823575117714417,0.33475181533996357,2.97519660932396
2018,2018-02-22,489,0.28240122895173564,3.141876121171903,0.3553743084574022,2.605057529599711,0.33864760690248674,2.941175901521938
2018,2018-03-01,489,0.16277798095913662,4.8866521031111425,0.3592679899994549,2.566594410837765,0.3597191327623311,2.7698644244666815
2018,2018-03-08,489,0.27567398228817785,3.2062557057696224,0.35948103261217834,2.5861724163474706,0.3678635682464545,2.7088798214980576
2018,2018-03-15,489,0.23135437113795065,3.706632594433358,0.36666639644475835,2.5276533276831867,0.3731510223884645,2.670705327644663
2018,2018-03-22,489,0.23265173020290564,3.6897762511331877,0.3692680046929607,2.5034421206485624,0.37890560281792723,2.6303625119319536
2018,2018-03-29,489,0.288098466973703,3.089341816339865,0.3929670122392389,2.3748036534977364,0.40524197002260076,2.46027732118809
2018,2018-04-06,489,0.3348760110775945,2.716415383965921,0.43725843271682335,2.165507137016346,0.4328711782481458,2.303983155924701
2018,2018-04-13,489,0.3235197258133453,2.798425967489315,0.4439879630241642,2.1328016130340783,0.4486018299331165,2.2235591566688213
2018,2018-04-20,489,0.3847602125240818,2.4066102736088415,0.45411993531308753,2.097675659872371,0.44512103320522056,2.2408674594192752
2018,2018-04-27,489,0.3347224749127199,2.717492094009625,0.43513937007641257,2.187804046446605,0.4433004368404137,2.25002816146854
2018,2018-05-04,490,0.2901179143273054,3.0711397087429297,0.37048494699149787,2.5134571533133085,0.39425602990282027,2.528494603898702
2018,2018-05-11,490,0.2369883166138035,3.6345278590332115,0.3675367954349178,2.5233154605073373,0.35499051080360117,2.8065696216511333
2018,2018-05-18,491,0.161800957900242,4.9089172493232045,0.3526617536716704,2.624634112838863,0.35010650486123795,2.8455159418697726
2018,2018-05-25,491,0.17890598898031837,4.546266890374021,0.3236964086268822,2.836719080567142,0.3376931814241482,2.9494864304452095
2018,2018-06-04,491,0.14724089231322626,5.2665160555049235,0.329444980489244,2.7640073544007704,0.333250956436614,2.9885636860955365
2018,2018-06-11,491,0.20258811143693595,4.1244136663685245,0.33859445723977466,2.713509086342063,0.3261991015506259,3.0527695193414695
2018,2018-06-18,491,0.17770780719267038,4.569915708238464,0.33169412316901625,2.7709899708538694,0.31834336059939594,3.1276226745686144
2018,2018-06-25,491,0.19787181268045875,4.202065178068578,0.24778024710254823,3.5387328410365093,0.2517345052392418,3.948535303370017
2018,2018-07-02,491,0.19187826174625616,4.305068360280581,0.20840768002997515,4.067730161892355,0.21687140802705548,4.577363458278321
2018,2018-07-10,491,0.17068278888766517,4.713676012664651,0.1807067745426404,4.628608383894056,0.17858717241905245,5.547539023633367
2018,2018-07-17,491,0.17549040692550796,4.6143363820002845,0.17739160487064867,4.661019027867786,0.17373804037482327,5.70057648075949
2018,2018-07-24,491,0.11327541699163372,6.344708811040024,0.1878992436827658,4.501380487180885,0.16289975042683216,6.07516292717056
2018,2018-07-31,491,0.17310925019394793,4.663009270194578,0.1840246541143138,4.531280862172313,0.15769147837839942,6.273251243135139
2018,2018-08-07,491,0.18495131901447118,4.430586494135792,0.1526213108909094,5.206075800030664,0.1521377606093211,6.499222111405559
2018,2018-08-14,491,0.187877404447723,4.376682999895179,0.13537718476368465,5.691246182279288,0.1498649147540083,6.59646485487278
2018,2018-08-21,491,0.18089099748111404,4.507622325200503,0.15012246028617493,5.288087956534445,0.15899091814113722,6.222629468899632
2018,2018-08-28,491,0.14915073714185478,5.216669128140647,0.1266767562752553,6.121547300191381,0.14176012992065087,6.968249114328555
2018,2018-09-05,491,0.1459044599174322,5.30196726481579,0.15281654970367062,5.244880750213002,0.136551055067555,7.230155753343069
2018,2018-09-12,491,0.16772409177189412,4.776966145284465,0.11618723753655673,6.423529326165668,0.13195240014462284,7.4782951160983115
2018,2018-09-19,491,0.1849708364628358,4.430222551105268,0.13543517695287313,5.6909831526274095,0.1317867983758116,7.487548952846973
2018,2018-09-26,491,0.1468126215799003,5.2778249563764525,0.11873532854140426,6.303189530883529,0.12441305707249976,7.924160718782806
2018,2018-10-03,491,0.13492882188080818,5.6122271774823105,0.11504664922089987,6.397965581489432,0.12078264260946389,8.158382975101784
2018,2018-10-10,491,0.1642247581109092,4.854050350691323,0.10706825427924938,6.719342721167116,0.1120125854817901,8.78571616838374
2018,2018-10-17,491,0.21800660569041153,3.8894422099239336,0.23710514060920396,3.6632046988369082,0.23868574144647167,4.162568623904905
2018,2018-10-24,491,0.22264766945716766,3.8238682539574347,0.2329046441037586,3.783726147607253,0.24392254900500415,4.073943349148264
2018,2018-10-31,491,0.26759009840952513,3.287196505982289,0.2658374529760869,3.3562534258480072,0.27944717311358674,3.5597995435599246
2018,2018-11-07,491,0.27538464254098716,3.209083911067296,0.2913786833724036,3.116818840357266,0.2721252202032968,3.654868520585391
2018,2018-11-14,491,0.34195654821248017,2.667671697382179,0.2974980283006759,3.0179933023578855,0.27815564261049563,3.576207993948053
2018,2018-11-21,491,0.3216421862626325,2.8124642355222207,0.2713569910441257,3.3299392605993097,0.2830742438322744,3.514513809857705
2018,2018-11-29,491,0.30154891542452344,2.972020186526981,0.2809648033356562,3.2395299486053872,0.2929384124142573,3.3969877153861265
2018,2018-12-07,491,0.33958826369110845,2.6837795147391788,0.32992750642793284,2.7848770860889394,0.31699364433459754,3.1408544840266575
2018,2018-12-14,491,0.3560605429672034,2.5756101537171254,0.3441934285135587,2.6822685218893083,0.32316805847869867,3.0812222357912664
2018,2018-12-21,491,0.3616915337621546,2.5406055000493195,0.33994629895244033,2.7356256585992416,0.33972697586018485,2.931934603653621
2018,2018-12-31,491,0.3857122910926972,2.401383139796515,0.4211764965397603,2.272828813895349,0.41373975306596,2.4100231951450795
2019,2019-01-02,491,0.400197498372729,2.3245671085809723,0.4382546631156625,2.1644382488218588,0.4199423768925978,2.374598876041465
2019,2019-01-09,492,0.38697670522980476,2.394476211742933,0.42737595005696616,2.224575309548478,0.4214133507056726,2.3663635254066735
2019,2019-01-16,492,0.3782386888461634,2.4430360078866658,0.3957490197079598,2.356673391837166,0.4170251105339288,2.3911430978141883
2019,2019-01-24,492,0.3990803186918553,2.3303162578819014,0.42835054991483335,2.2021995083983184,0.432733463600659,2.3047505009332734
2019,2019-01-31,493,0.2809421283425061,3.1556191508602174,0.39977141032407715,2.3659211192070093,0.43750025380336016,2.2797674696997876
2019,2019-02-07,493,0.3081802554645745,2.917397597733912,0.45418881439796366,2.092574941273466,0.43511838806486464,2.2921890383700037
2019,2019-02-14,493,0.2915037429040995,3.0587722680838154,0.4330761931683993,2.1967175073081564,0.4332041952773994,2.302270200109035
2019,2019-02-22,493,0.27627959587317713,3.2003521300900943,0.4281964793712093,2.2059651019410715,0.42879170670752353,2.3258499811550424
2019,2019-03-01,493,0.261068671809592,3.3555331129234442,0.42094981952529686,2.269686911311023,0.42375813338961843,2.3533455034368282
2019,2019-03-08,493,0.2499928435904584,3.478343122871366,0.39399638193798675,2.4053365283919113,0.4013764476812112,2.4839123564285024
2019,2019-03-15,493,0.27286602260987325,3.2339150086248907,0.3677630328492071,2.5889521034649383,0.39252197836085245,2.5396555448288365
2019,2019-03-22,493,0.20654612968793726,4.061427907862817,0.3428274183146104,2.691729781052455,0.3363106690392582,2.961586199525415
2019,2019-03-29,493,0.21010230377510092,4.006455383827607,0.26281456068025466,3.52535126199406,0.2699017767430962,3.684833178926052
2019,2019-04-05,493,0.15199897709214957,5.1440586358182285,0.19588290650689993,4.308873697464006,0.20794336049491657,4.772131524875541
2019,2019-04-12,493,0.14830017284640482,5.238751812743559,0.18576095909454715,4.60824864978259,0.20656315499403746,4.803707070109025
2019,2019-04-22,493,0.14137310872827055,5.4258048687322855,0.18693169053199007,4.479712887945316,0.18363948687190726,5.396788322870014
2019,2019-04-29,493,0.12949893359728135,5.779545471214292,0.18877816872820546,4.497892596801858,0.1886435737913484,5.255155476977131
2019,2019-05-06,493,0.14699782242948362,5.2729285951233935,0.17352148215782617,4.732547020685265,0.19177662914630147,5.170202351424743
2019,2019-05-13,493,0.13448100002766103,5.625659080290076,0.23969908340045337,3.629615613635525,0.2128854153033506,4.662395985680005
